fid,srtm_36_04,X,Y
"5065",749.0000000000,-3.0479166667,42.4637500000
"5066",762.0000000000,-3.0470833333,42.4637500000
"5067",764.0000000000,-3.0462500000,42.4637500000
"5068",748.0000000000,-3.0454166667,42.4637500000
"5069",731.0000000000,-3.0445833333,42.4637500000
"5070",715.0000000000,-3.0437500000,42.4637500000
"5071",706.0000000000,-3.0429166667,42.4637500000
"5072",701.0000000000,-3.0420833333,42.4637500000
"5073",702.0000000000,-3.0412500000,42.4637500000
"5074",708.0000000000,-3.0404166667,42.4637500000
"5075",700.0000000000,-3.0395833333,42.4637500000
"5076",689.0000000000,-3.0387500000,42.4637500000
"5077",681.0000000000,-3.0379166667,42.4637500000
"5078",673.0000000000,-3.0370833333,42.4637500000
"5079",669.0000000000,-3.0362500000,42.4637500000
"5080",666.0000000000,-3.0354166667,42.4637500000
"5081",664.0000000000,-3.0345833333,42.4637500000
"5082",667.0000000000,-3.0337500000,42.4637500000
"5083",672.0000000000,-3.0329166667,42.4637500000
"5084",679.0000000000,-3.0320833333,42.4637500000
"5085",676.0000000000,-3.0312500000,42.4637500000
"5086",665.0000000000,-3.0304166667,42.4637500000
"5087",657.0000000000,-3.0295833333,42.4637500000
"5088",651.0000000000,-3.0287500000,42.4637500000
"5089",650.0000000000,-3.0279166667,42.4637500000
"5090",649.0000000000,-3.0270833333,42.4637500000
"5091",651.0000000000,-3.0262500000,42.4637500000
"5092",650.0000000000,-3.0254166667,42.4637500000
"5093",650.0000000000,-3.0245833333,42.4637500000
"5094",651.0000000000,-3.0237500000,42.4637500000
"5095",653.0000000000,-3.0229166667,42.4637500000
"5096",657.0000000000,-3.0220833333,42.4637500000
"5097",664.0000000000,-3.0212500000,42.4637500000
"5098",676.0000000000,-3.0204166667,42.4637500000
"5099",687.0000000000,-3.0195833333,42.4637500000
"5100",695.0000000000,-3.0187500000,42.4637500000
"5101",693.0000000000,-3.0179166667,42.4637500000
"5102",691.0000000000,-3.0170833333,42.4637500000
"5103",691.0000000000,-3.0162500000,42.4637500000
"5104",691.0000000000,-3.0154166667,42.4637500000
"5105",687.0000000000,-3.0145833333,42.4637500000
"5106",681.0000000000,-3.0137500000,42.4637500000
"5107",673.0000000000,-3.0129166667,42.4637500000
"5108",669.0000000000,-3.0120833333,42.4637500000
"5109",666.0000000000,-3.0112500000,42.4637500000
"5110",663.0000000000,-3.0104166667,42.4637500000
"5111",658.0000000000,-3.0095833333,42.4637500000
"5112",654.0000000000,-3.0087500000,42.4637500000
"5113",650.0000000000,-3.0079166667,42.4637500000
"5114",645.0000000000,-3.0070833333,42.4637500000
"5115",642.0000000000,-3.0062500000,42.4637500000
"5116",641.0000000000,-3.0054166667,42.4637500000
"5117",638.0000000000,-3.0045833333,42.4637500000
"5118",637.0000000000,-3.0037500000,42.4637500000
"5119",635.0000000000,-3.0029166667,42.4637500000
"5120",633.0000000000,-3.0020833333,42.4637500000
"5121",631.0000000000,-3.0012500000,42.4637500000
"5122",632.0000000000,-3.0004166667,42.4637500000
"5123",629.0000000000,-2.9995833333,42.4637500000
"5124",630.0000000000,-2.9987500000,42.4637500000
"5125",629.0000000000,-2.9979166667,42.4637500000
"5126",630.0000000000,-2.9970833333,42.4637500000
"5127",629.0000000000,-2.9962500000,42.4637500000
"5128",629.0000000000,-2.9954166667,42.4637500000
"5129",629.0000000000,-2.9945833333,42.4637500000
"5130",629.0000000000,-2.9937500000,42.4637500000
"5131",627.0000000000,-2.9929166667,42.4637500000
"5132",625.0000000000,-2.9920833333,42.4637500000
"5133",624.0000000000,-2.9912500000,42.4637500000
"5134",623.0000000000,-2.9904166667,42.4637500000
"5135",624.0000000000,-2.9895833333,42.4637500000
"5136",623.0000000000,-2.9887500000,42.4637500000
"5137",619.0000000000,-2.9879166667,42.4637500000
"5138",613.0000000000,-2.9870833333,42.4637500000
"5139",608.0000000000,-2.9862500000,42.4637500000
"5140",606.0000000000,-2.9854166667,42.4637500000
"5141",605.0000000000,-2.9845833333,42.4637500000
"5142",605.0000000000,-2.9837500000,42.4637500000
"5143",605.0000000000,-2.9829166667,42.4637500000
"5144",605.0000000000,-2.9820833333,42.4637500000
"5145",603.0000000000,-2.9812500000,42.4637500000
"5146",603.0000000000,-2.9804166667,42.4637500000
"5147",603.0000000000,-2.9795833333,42.4637500000
"5148",604.0000000000,-2.9787500000,42.4637500000
"5149",607.0000000000,-2.9779166667,42.4637500000
"5150",615.0000000000,-2.9770833333,42.4637500000
"5151",618.0000000000,-2.9762500000,42.4637500000
"5152",622.0000000000,-2.9754166667,42.4637500000
"5153",616.0000000000,-2.9745833333,42.4637500000
"5154",610.0000000000,-2.9737500000,42.4637500000
"5155",608.0000000000,-2.9729166667,42.4637500000
"5156",607.0000000000,-2.9720833333,42.4637500000
"5157",606.0000000000,-2.9712500000,42.4637500000
"5158",604.0000000000,-2.9704166667,42.4637500000
"5159",608.0000000000,-2.9695833333,42.4637500000
"5160",608.0000000000,-2.9687500000,42.4637500000
"5161",607.0000000000,-2.9679166667,42.4637500000
"5162",607.0000000000,-2.9670833333,42.4637500000
"5163",607.0000000000,-2.9662500000,42.4637500000
"5164",608.0000000000,-2.9654166667,42.4637500000
"5165",609.0000000000,-2.9645833333,42.4637500000
"5166",609.0000000000,-2.9637500000,42.4637500000
"5167",610.0000000000,-2.9629166667,42.4637500000
"5168",608.0000000000,-2.9620833333,42.4637500000
"5169",608.0000000000,-2.9612500000,42.4637500000
"5170",608.0000000000,-2.9604166667,42.4637500000
"5171",608.0000000000,-2.9595833333,42.4637500000
"5172",608.0000000000,-2.9587500000,42.4637500000
"5173",607.0000000000,-2.9579166667,42.4637500000
"5174",608.0000000000,-2.9570833333,42.4637500000
"5175",611.0000000000,-2.9562500000,42.4637500000
"5176",613.0000000000,-2.9554166667,42.4637500000
"5177",615.0000000000,-2.9545833333,42.4637500000
"5178",612.0000000000,-2.9537500000,42.4637500000
"5179",610.0000000000,-2.9529166667,42.4637500000
"5180",608.0000000000,-2.9520833333,42.4637500000
"5181",607.0000000000,-2.9512500000,42.4637500000
"5182",607.0000000000,-2.9504166667,42.4637500000
"5183",607.0000000000,-2.9495833333,42.4637500000
"5184",608.0000000000,-2.9487500000,42.4637500000
"5185",608.0000000000,-2.9479166667,42.4637500000
"5186",608.0000000000,-2.9470833333,42.4637500000
"5187",607.0000000000,-2.9462500000,42.4637500000
"5188",607.0000000000,-2.9454166667,42.4637500000
"5189",608.0000000000,-2.9445833333,42.4637500000
"5190",608.0000000000,-2.9437500000,42.4637500000
"5191",608.0000000000,-2.9429166667,42.4637500000
"5192",607.0000000000,-2.9420833333,42.4637500000
"5193",606.0000000000,-2.9412500000,42.4637500000
"5194",607.0000000000,-2.9404166667,42.4637500000
"5195",605.0000000000,-2.9395833333,42.4637500000
"5196",605.0000000000,-2.9387500000,42.4637500000
"5197",605.0000000000,-2.9379166667,42.4637500000
"5198",605.0000000000,-2.9370833333,42.4637500000
"5199",604.0000000000,-2.9362500000,42.4637500000
"5200",603.0000000000,-2.9354166667,42.4637500000
"5201",602.0000000000,-2.9345833333,42.4637500000
"5202",602.0000000000,-2.9337500000,42.4637500000
"5203",602.0000000000,-2.9329166667,42.4637500000
"5204",602.0000000000,-2.9320833333,42.4637500000
"5205",603.0000000000,-2.9312500000,42.4637500000
"5206",602.0000000000,-2.9304166667,42.4637500000
"5207",600.0000000000,-2.9295833333,42.4637500000
"5208",599.0000000000,-2.9287500000,42.4637500000
"5209",600.0000000000,-2.9279166667,42.4637500000
"5210",599.0000000000,-2.9270833333,42.4637500000
"5211",599.0000000000,-2.9262500000,42.4637500000
"5212",598.0000000000,-2.9254166667,42.4637500000
"5213",597.0000000000,-2.9245833333,42.4637500000
"5214",597.0000000000,-2.9237500000,42.4637500000
"5215",597.0000000000,-2.9229166667,42.4637500000
"5216",596.0000000000,-2.9220833333,42.4637500000
"5217",596.0000000000,-2.9212500000,42.4637500000
"5218",596.0000000000,-2.9204166667,42.4637500000
"5219",597.0000000000,-2.9195833333,42.4637500000
"5220",596.0000000000,-2.9187500000,42.4637500000
"5221",596.0000000000,-2.9179166667,42.4637500000
"5222",595.0000000000,-2.9170833333,42.4637500000
"5223",595.0000000000,-2.9162500000,42.4637500000
"5224",594.0000000000,-2.9154166667,42.4637500000
"5225",594.0000000000,-2.9145833333,42.4637500000
"5226",596.0000000000,-2.9137500000,42.4637500000
"5227",596.0000000000,-2.9129166667,42.4637500000
"5228",597.0000000000,-2.9120833333,42.4637500000
"5229",600.0000000000,-2.9112500000,42.4637500000
"5230",602.0000000000,-2.9104166667,42.4637500000
"5231",600.0000000000,-2.9095833333,42.4637500000
"5232",601.0000000000,-2.9087500000,42.4637500000
"5233",600.0000000000,-2.9079166667,42.4637500000
"5234",601.0000000000,-2.9070833333,42.4637500000
"5235",602.0000000000,-2.9062500000,42.4637500000
"5236",603.0000000000,-2.9054166667,42.4637500000
"5237",603.0000000000,-2.9045833333,42.4637500000
"5238",603.0000000000,-2.9037500000,42.4637500000
"5239",605.0000000000,-2.9029166667,42.4637500000
"5240",606.0000000000,-2.9020833333,42.4637500000
"5241",606.0000000000,-2.9012500000,42.4637500000
"5242",607.0000000000,-2.9004166667,42.4637500000
"5243",611.0000000000,-2.8995833333,42.4637500000
"5244",614.0000000000,-2.8987500000,42.4637500000
"5245",616.0000000000,-2.8979166667,42.4637500000
"5246",618.0000000000,-2.8970833333,42.4637500000
"5247",619.0000000000,-2.8962500000,42.4637500000
"5248",618.0000000000,-2.8954166667,42.4637500000
"5249",618.0000000000,-2.8945833333,42.4637500000
"5250",619.0000000000,-2.8937500000,42.4637500000
"5251",621.0000000000,-2.8929166667,42.4637500000
"5252",623.0000000000,-2.8920833333,42.4637500000
"5253",620.0000000000,-2.8912500000,42.4637500000
"5254",621.0000000000,-2.8904166667,42.4637500000
"5255",621.0000000000,-2.8895833333,42.4637500000
"5256",620.0000000000,-2.8887500000,42.4637500000
"5257",620.0000000000,-2.8879166667,42.4629166670
"5258",619.0000000000,-2.8870833333,42.4629166670
"5259",620.0000000000,-2.8862500000,42.4629166670
"5260",619.0000000000,-2.8854166667,42.4629166670
"5261",621.0000000000,-2.8845833333,42.4629166670
"5262",625.0000000000,-2.8837500000,42.4629166670
"5263",634.0000000000,-2.8829166667,42.4629166670
"5264",638.0000000000,-2.8820833333,42.4629166670
"5265",639.0000000000,-2.8812500000,42.4629166670
"5266",639.0000000000,-2.8804166667,42.4629166670
"5267",640.0000000000,-2.8795833333,42.4629166670
"5268",639.0000000000,-2.8787500000,42.4629166670
"5269",640.0000000000,-2.8779166667,42.4629166670
"5270",641.0000000000,-2.8770833333,42.4629166670
"5271",639.0000000000,-2.8762500000,42.4629166670
"5272",639.0000000000,-2.8754166667,42.4629166670
"5273",640.0000000000,-2.8745833333,42.4629166670
"5274",640.0000000000,-2.8737500000,42.4629166670
"5275",639.0000000000,-2.8729166667,42.4629166670
"5276",639.0000000000,-2.8720833333,42.4629166670
"5277",641.0000000000,-2.8712500000,42.4629166670
"5278",640.0000000000,-2.8704166667,42.4629166670
"5279",639.0000000000,-2.8695833333,42.4629166670
"5280",638.0000000000,-2.8687500000,42.4629166670
"5281",637.0000000000,-2.8679166667,42.4629166670
"5282",637.0000000000,-2.8670833333,42.4629166670
"5283",638.0000000000,-2.8662500000,42.4629166670
"5284",638.0000000000,-2.8654166667,42.4629166670
"5285",638.0000000000,-2.8645833333,42.4629166670
"5286",637.0000000000,-2.8637500000,42.4629166670
"5287",637.0000000000,-2.8629166667,42.4629166670
"5288",635.0000000000,-2.8620833333,42.4629166670
"5289",635.0000000000,-2.8612500000,42.4629166670
"5290",634.0000000000,-2.8604166667,42.4629166670
"5291",635.0000000000,-2.8595833333,42.4629166670
"5292",637.0000000000,-2.8587500000,42.4629166670
"5293",639.0000000000,-2.8579166667,42.4629166670
"5294",637.0000000000,-2.8570833333,42.4629166670
"5295",635.0000000000,-2.8562500000,42.4629166670
"5296",633.0000000000,-2.8554166667,42.4629166670
"5297",632.0000000000,-2.8545833333,42.4629166670
"5298",632.0000000000,-2.8537500000,42.4629166670
"5299",631.0000000000,-2.8529166667,42.4629166670
"5300",631.0000000000,-2.8520833333,42.4629166670
"5301",630.0000000000,-2.8512500000,42.4629166670
"5302",630.0000000000,-2.8504166667,42.4629166670
"5303",633.0000000000,-2.8495833333,42.4629166670
"5304",635.0000000000,-2.8487500000,42.4629166670
"5305",639.0000000000,-2.8479166667,42.4629166670
"5306",639.0000000000,-2.8470833333,42.4629166670
"5307",637.0000000000,-2.8462500000,42.4629166670
"5308",638.0000000000,-2.8454166667,42.4629166670
"5309",636.0000000000,-2.8445833333,42.4629166670
"5310",636.0000000000,-2.8437500000,42.4629166670
"5311",635.0000000000,-2.8429166667,42.4629166670
"5312",635.0000000000,-2.8420833333,42.4629166670
"5313",635.0000000000,-2.8412500000,42.4629166670
"5314",633.0000000000,-2.8404166667,42.4629166670
"5315",634.0000000000,-2.8395833333,42.4629166670
"5316",632.0000000000,-2.8387500000,42.4629166670
"5317",632.0000000000,-2.8379166667,42.4629166670
"5318",635.0000000000,-2.8370833333,42.4629166670
"5319",634.0000000000,-2.8362500000,42.4629166670
"5320",633.0000000000,-2.8354166667,42.4629166670
"5321",631.0000000000,-2.8345833333,42.4629166670
"5322",629.0000000000,-2.8337500000,42.4629166670
"5323",627.0000000000,-2.8329166667,42.4629166670
"5324",626.0000000000,-2.8320833333,42.4629166670
"5325",624.0000000000,-2.8312500000,42.4629166670
"5326",626.0000000000,-2.8304166667,42.4629166670
"5327",626.0000000000,-2.8295833333,42.4629166670
"5328",624.0000000000,-2.8287500000,42.4629166670
"5329",625.0000000000,-2.8279166667,42.4629166670
"5330",623.0000000000,-2.8270833333,42.4629166670
"5331",624.0000000000,-2.8262500000,42.4629166670
"5332",622.0000000000,-2.8254166667,42.4629166670
"5333",621.0000000000,-2.8245833333,42.4629166670
"5334",619.0000000000,-2.8237500000,42.4629166670
"5335",619.0000000000,-2.8229166667,42.4629166670
"5336",619.0000000000,-2.8220833333,42.4629166670
"5337",620.0000000000,-2.8212500000,42.4629166670
"5338",619.0000000000,-2.8204166667,42.4629166670
"5339",620.0000000000,-2.8195833333,42.4629166670
"5340",619.0000000000,-2.8187500000,42.4629166670
"5341",619.0000000000,-2.8179166667,42.4629166670
"5342",620.0000000000,-2.8170833333,42.4629166670
"5343",620.0000000000,-2.8162500000,42.4629166670
"5344",615.0000000000,-2.8154166667,42.4629166670
"5345",614.0000000000,-2.8145833333,42.4629166670
"5346",614.0000000000,-2.8137500000,42.4629166670
"5347",614.0000000000,-2.8129166667,42.4629166670
"5348",617.0000000000,-2.8120833333,42.4629166670
"5349",615.0000000000,-2.8112500000,42.4629166670
"5350",613.0000000000,-2.8104166667,42.4629166670
"5351",611.0000000000,-2.8095833333,42.4629166670
"5352",613.0000000000,-2.8087500000,42.4629166670
"5353",610.0000000000,-2.8079166667,42.4629166670
"5354",610.0000000000,-2.8070833333,42.4629166670
"5355",609.0000000000,-2.8062500000,42.4629166670
"5356",610.0000000000,-2.8054166667,42.4629166670
"5357",609.0000000000,-2.8045833333,42.4629166670
"5358",605.0000000000,-2.8037500000,42.4629166670
"5359",606.0000000000,-2.8029166667,42.4629166670
"5360",607.0000000000,-2.8020833333,42.4629166670
"5361",606.0000000000,-2.8012500000,42.4629166670
"5362",606.0000000000,-2.8004166667,42.4629166670
"5363",606.0000000000,-2.7995833333,42.4629166670
"5364",610.0000000000,-2.7987500000,42.4629166670
"5365",609.0000000000,-2.7979166667,42.4629166670
"5366",607.0000000000,-2.7970833333,42.4629166670
"5367",605.0000000000,-2.7962500000,42.4629166670
"5368",608.0000000000,-2.7954166667,42.4629166670
"5369",610.0000000000,-2.7945833333,42.4629166670
"5370",612.0000000000,-2.7937500000,42.4629166670
"5371",612.0000000000,-2.7929166667,42.4629166670
"5372",612.0000000000,-2.7920833333,42.4629166670
"5373",616.0000000000,-2.7912500000,42.4629166670
"5374",621.0000000000,-2.7904166667,42.4629166670
"5375",624.0000000000,-2.7895833333,42.4629166670
"5376",630.0000000000,-2.7887500000,42.4629166670
"5377",635.0000000000,-2.7879166667,42.4629166670
"5378",637.0000000000,-2.7870833333,42.4629166670
"5379",639.0000000000,-2.7862500000,42.4629166670
"5380",637.0000000000,-2.7854166667,42.4629166670
"5381",631.0000000000,-2.7845833333,42.4629166670
"5382",633.0000000000,-2.7837500000,42.4629166670
"5383",640.0000000000,-2.7829166667,42.4629166670
"5384",649.0000000000,-2.7820833333,42.4629166670
"5385",657.0000000000,-2.7812500000,42.4629166670
"5386",660.0000000000,-2.7804166667,42.4629166670
"5387",662.0000000000,-2.7795833333,42.4629166670
"5388",667.0000000000,-2.7787500000,42.4629166670
"5389",664.0000000000,-2.7779166667,42.4629166670
"5390",665.0000000000,-2.7770833333,42.4629166670
"5391",667.0000000000,-2.7762500000,42.4629166670
"5392",680.0000000000,-2.7754166667,42.4629166670
"5393",691.0000000000,-2.7745833333,42.4629166670
"5394",699.0000000000,-2.7737500000,42.4629166670
"5395",698.0000000000,-2.7729166667,42.4629166670
"5396",692.0000000000,-2.7720833333,42.4629166670
"5397",681.0000000000,-2.7712500000,42.4629166670
"5398",675.0000000000,-2.7704166667,42.4629166670
"5399",671.0000000000,-2.7695833333,42.4629166670
"5400",667.0000000000,-2.7687500000,42.4629166670
"5401",664.0000000000,-2.7679166667,42.4629166670
"5402",660.0000000000,-2.7670833333,42.4629166670
"5403",659.0000000000,-2.7662500000,42.4629166670
"5404",660.0000000000,-2.7654166667,42.4629166670
"5405",657.0000000000,-2.7645833333,42.4629166670
"5406",656.0000000000,-2.7637500000,42.4629166670
"5407",647.0000000000,-2.7629166667,42.4629166670
"5408",639.0000000000,-2.7620833333,42.4629166670
"5409",636.0000000000,-2.7612500000,42.4629166670
"5410",634.0000000000,-2.7604166667,42.4629166670
